user,item,name,count
506aa460-90ec-420d-8c28-0d56263558cf,3433-17 2345," /29 warm2 stretch Zip Hoodie (W)",2
d712e3a1-43f1-4b2e-a02a-107211ade793,3417-15 7718,falketind Windstopper hybrid Pants (W),1
e98c4daa-6b2d-49ae-a217-bfa9741b02c0,2611-18 7718,bitihorn dri1 Jacket (M),1
13f9e296-3686-4169-8c63-e6ee7859fe1e,1052-13 7718,/29 dri2 Coat (W),2
ec0f9980-a412-4877-a258-894ee2124d7d,2208-18 7718,fjørå dri1 Pants (M),1
42c93d24-4493-4f24-9907-07195a04c24c,6410-14 3303,dovre dri3 Jacket (M/W),2
45746f96-0007-414a-8ce8-663010f17077,2010-18 2295,lyngen aero100 Jacket (M),1
efac5b2a-dc2b-4421-b99f-22da84443ee8,3336-14 7760,falketind warm1 Hoodie (W),1
a85a8e89-7085-4afe-9a01-5be676b38274,2431-19 2345,svalbard warm1 Jacket (M),2
a0f28ea2-7b91-4b31-9f60-64dcd49c6b71,4818-18 2295,oslo Gore-Tex Coat (W),1
66e4e947-7a76-489f-ac12-d801decf64ab,3410-18 2362,/29 cotton logo T-Shirt (W),1
de43b144-c5d2-43a9-a63d-2bcc8304a3c7,3005-16 7718,trollveggen Gore-Tex Light Pro Pants (M),1
f819cfff-3e41-4ef4-ac90-6fb00d3d4a6d,2023-18 7718,lyngen down750 mittens,1
bba8a86a-40a8-4f7e-a60e-dd50faab6d0a,1874-17 3880,falketind light weight Merino Socks,1
0ab8a65d-b2f9-48b9-a8c0-377a171b694c,1264-13 8830,/29 wool Jacket (W),1
c549a249-739c-4833-ae47-67306e467142,1477-15 1125,/29 summer Headband,1
ff47e0de-e0ad-494b-b56f-2bb40bd58303,1293-11 3880,/29 flex1 Shorts (M),1
7efe85f0-f00f-4fb7-aa16-b17870f88b0d,2419-19 2295,svalbard wool T-Shirt (M),1
10246d2e-3af6-4830-ad53-a78f3eb7997c,7021-15 8890,fjørå flex1 Shorts (M),1
9813d071-2786-4bfe-8c1b-135fd0792277,2645-18 7718,bitihorn dri1 Pants (M),1
496a1063-a96f-4864-94bb-7b80a2b7bbd1,2004-18 2295,lyngen Windstopper hybrid Pants (M),1
78ccf44c-188d-4ea2-a044-7c726d62a18d,5306-16 3895,tamok Gore-Tex Jacket LTD (M),1
90535d4b-2e17-4714-8ef8-bff74ccc2543,1809-17 2295,falketind flex1 Shorts (M),1
23b7263a-89cc-428e-93d2-79579df8e6cd,5256-15 8860,røldal Thermal Pro Hoodie (W),1
25caac42-c3d9-4c48-a0c0-6a23b82fc4d0,4013-13 6805,svalbard Gore-Tex Pants (W),3
44266adc-c5f9-42bb-9de0-d0fdbfad60c9,2614-18 2335,bitihorn warm1 stretch Jacket (M),2
dff168ea-8213-43c7-9782-fd701f22910b,1011-17 1125,lofoten Powershield Pro Alpha Jacket (M),1
088ed615-8bc2-4c93-8219-ca24139b28c9,1469-16 6750,/29 striped light weight Beanie,1
273f835e-52b1-4584-b1c6-28f4e194a0d0,4017-13 7757,svalbard flex1 Pants (M),1
3c02825b-5f6d-4c49-9237-71c5271791e5,2502-16 5620,super Onepiece (W),1
2f1b8ea1-5e3a-43ae-9e46-495776df0e7d,5252-12 7718,røldal warm3 Jacket (W),1
04674b5c-ccd3-4973-abc6-7225e03cf4b9,1872-17 7718,falketind Thermal Pro HighLoft Jacket (W),2
88fbe5ca-d6f7-494b-a529-82ec8c52cb72,2508-16 1125,super Hoodie (M),4
36b57d8a-9ab0-4288-93cb-ffccd83f4cbe,4010-16 3490,svalbard Gore-Tex Jacket (M),2
33de6e75-10f7-4323-bc1c-d7b3ff448621,2647-18 7718,bitihorn Gore-Tex Active 2.0 Jacket (W),1
e8a5875b-b8f3-436d-9831-65705bf564fd,1171-12 7718,/29 Powerstretch gloves,1
03daa31c-3fb2-422d-8be1-2dd3198bb5bc,6411-14 3303,dovre dri3 Pants (M/W),3
6c01ad31-1366-4635-92d2-fa81324c0294,1405-18 8915,røldal ACE Jacket (M),1
ecabbb6c-5dc4-4c0f-9ba0-9b8b91c7def6,2500-16 1203,super Onepiece (M),1
27bae156-7269-4463-9f9d-de1814f80900,3032-16 2372,trollveggen Thermal Pro Jacket (W),2
eae39da7-b9e9-4ecf-8a62-3351cb3ed00f,1264-13 8830,/29 wool Jacket (W),1
9a8f92a2-8eab-4b01-adef-b4d55ee5c7e2,5142-14 7718,lofoten Alpha Jacket (W),1
dd820e0d-dc81-4f30-a49c-b285530f82e0,3422-18 1125,/29 Trucker mesh snap back Cap,2
d0290099-f68a-40a0-b112-1554852e82dd,1832-17 7718,falketind Gore-Tex Pants (W),1
5e02d70c-6234-4528-8821-b446ec46af7d,1064-17 1265,lofoten mid weight Merino Socks long,1
0d06497a-8649-492f-99c9-ba2c074821c2,1803-17 3897,falketind warm1 stretch Zip Hoodie (M),1
c5a5b271-f5a6-4f39-ad05-7d073d060ae4,1171-12 7718,/29 Powerstretch gloves,1
5f6b6aa9-1943-4b0f-9913-493cc9c5df50,1846-17 2295,falketind warm1 Jacket (W),3
2d4670d8-ac89-4a1d-84ec-0a05cbf2b218,1202-17 3895,tamok Gore-Tex Pants LTD (M),1
3c37ec8a-4d9b-4606-8313-2f46b7fb1214,1603-17 2355,trollveggen down850 Jacket (M),2
07eecd5f-6f4d-4f36-af94-bd496ec1df5f,1405-18 8915,røldal ACE Jacket (M),2
be4e3ebe-593b-4325-ab20-d85f6b55ed48,2210-18 8822,fjørå Powerwool Long sleeve (M),2
66b6aed0-ce2b-4f63-ad27-293c9dcbb387,2508-16 2345,super Hoodie (M),1
ecdea0f0-63c5-4349-8a51-0574ce0cdc61,1603-17 2355,trollveggen down850 Jacket (M),1
32cefd28-ddc9-4733-b1f6-5bfae6066af3,3423-19 1125,/29 cotton heritage T-shirt (M),1
3e583f72-6271-468a-a682-d542c64b2fdb,2047-18 2295,lyngen Alpha90 Raw Jacket (W),2
b7f13d0b-0e13-40a3-aa9a-fbf6dcca611a,1485-14 3886,/29 lumberjack Beanie,1
69d21947-0519-4055-a146-8b62e1cbabbc,2639-18 7718,bitihorn Gore-Tex Shake Dry Jacket (M),1
3ea2485f-64b0-4824-b506-1d9e8b5f12ad,4822-18 7718,oslo Gore-Tex down850 Parka (W),1
31cc2815-515c-4bd5-93c4-96e99f42444b,2040-18 5635,lyngen down850 Hood Jacket (W),1
2f7ada86-0dce-41dc-bfa7-e7608142fb1d,2632-18 2301,bitihorn wool Shirt (W),2
b0750f78-c28d-4efa-a25e-437b106e22c8,4057-16 2295,svalbard heavy duty Pants (M),3
9e9066a9-8620-41be-b766-24f771faede0,1873-17 7718,falketind warm1 stretch Pants (W),4
29eedc20-45f3-42bf-9f01-6f02f516c34a,4425-18 2295,unstad 6/5 Hooded Wetsuit (M),2
9b55fa7d-6b41-4a3a-821d-b60f99dcddad,1050-13 3525,/29 dri2 Coat (M),1
1596b7d9-176a-4ebc-807a-5e4c267e70a5,3401-18 7718,/29 cotton logo T-Shirt (M),3
b725bb81-239e-471c-bcbc-db0e645e00b3,4811-18 2295,oslo Gore-Tex Coat (M),2
c6b4ec63-4cf7-4d02-bf85-cfc1c788213c,1403-18 4410,røldal Gore-Tex insulated Jacket (M),1
401cee68-ddab-4f67-a94b-e3428dc622b5,1062-17 8850,lofoten dri1 PrimaLoft170 short Gloves,1
efb89751-7031-4aad-9875-190926effdb5,1200-15 3500,/29 dri3 Coat (M),2
da4e1e80-0f4d-42f7-a60b-2ff5f5262da9,5252-12 2320,røldal warm3 Jacket (W),1
c97a6773-006c-441a-8e15-a0830022557e,2011-18 1179,lyngen Alpha90 Raw Jacket (M),1
d30416fe-53b2-47f0-b54c-2a66cc6015bb,3210-15 6725,lyngen hybrid Jacket (M),1
c172e6ba-1548-4d75-a09a-9d3b84cc8667,2634-18 7718,bitihorn lightweight Pants (W),1
1462bd61-4ec2-4206-8fc9-0e386685bbcb,2601-17 7718,bitihorn dri1 Pants (M),1
90f95228-133e-4e93-ab4d-c6b1719facd2,1009-17 8915,lofoten ACE Gore-tex Pro Pants (M),1
08ebfa8d-7b7d-4238-8014-0afe7b6494cc,5201-15 2335,røldal Gore-Tex PrimaLoft Pants (M),1
cbd06ab4-6d01-4a3b-9e9b-71bfdfa294ff,1405-18 8915,røldal ACE Jacket (M),2
1b75d6d4-13ac-4c4f-8213-3fff6700826a,1005-18 5635,lofoten Gore-Tex PrimaLoft Jacket (Jr),1
e30be021-27fc-4f1b-81fa-9b3013509992,3401-17 3880," /29 warm2 stretch Zip Hoodie (M)",3
4ec87074-aaa3-477e-a21d-0c5d7a09a596,2605-18 1225,bitihorn wool Shirt (M),1
db755470-2908-4a93-b599-09e26bda7771,2409-19 8860,svalbard mid cotton Pants (M),2
c7775f5c-4c87-456f-aeb3-b96dd33f3629,2416-19 2295,svalbard lightweight Jacket (M),1
0523d870-7387-40a8-9190-307e803aaa0d,1811-17 2335,falketind warm1 stretch Sweater (M),1
94a2b209-2b01-49c6-b6fc-67869bc32475,5338-16 9940,tamok warm/wool2 Zip Hood (W),1
fe1e7616-58e9-447b-92f6-1247e845c7bd,3411-18 8822,/29 flex1 Shorts (W),1
6d372818-2963-4001-b2ef-2a622951bd83,2451-19 8860,svalbard light cotton Shorts (M),1
8f48f40a-dc4b-4c30-b67b-2dea45511d98,2700-16 2309,wool One-Piece (M),1
bc052d51-78d4-440e-876f-db1c74114b75,1846-17 1265,falketind warm1 Jacket (W),1
d83212ff-7846-48d7-80ff-3f0a5fe14602,3401-17 7718," /29 warm2 stretch Zip Hoodie (M)",1
7a83b5e1-407a-4b61-8c09-145f444feeb7,1844-17 8890,falketind PrimaLoft60 Jacket (W),1
8132b1fc-a718-46aa-b5b8-7044dca51690,2802-17 3303,finnskogen Gore-Tex Pants (M/W),3
8a7ced28-804f-44a4-8fa8-561188782f5d,2010-18 2295,lyngen aero100 Jacket (M),1
e548d090-62bd-4fc6-8fb1-33c7658cbf3a,4030-16 3490,svalbard wool Jacket (M),1
463567bf-49dd-402d-b773-0cf752d6940b,3405-18 9900,/29 tech long sleeve Shirt (M),1
07928b5f-eac0-4c06-aa2c-7efb76ea9a84,4019-13 7759,svalbard flex1 Pants (W),2
4d8dd2ce-86b2-44dd-a6ab-a8d0ec96adeb,3412-18 2350,/29 flex1 Shorts (Jr),1
226b5266-bb70-48fc-a1cf-7c403b811bf6,1811-17 1179,falketind warm1 stretch Sweater (M),12
683c411e-2a97-41fd-baa8-9a4e9588691b,5201-15 2335,røldal Gore-Tex PrimaLoft Pants (M),3
6a186e18-0908-4530-b5fa-0dcde0d419b6,2042-18 5635,lyngen Powerstretch Pro Zip Hoodie (W),1
afcadad3-a2cd-4a3d-8bd4-057cdc1dc64d,6411-14 3303,dovre dri3 Pants (M/W),1
2b5d7afa-7a9d-49c2-9fd2-c1eb53acb769,5201-15 7718,røldal Gore-Tex PrimaLoft Pants (M),1
db78e7bc-a1e9-45b2-80f7-4867b0b80541,3420-18 2295,/29 Flexfit Cap,1
4f894484-f36c-4aa4-84f7-9994dcbf938b,2205-18 2295,fjørå warmflex Jacket (M),1
a7c476a4-17cc-4523-b5c4-89a570368aae,2704-16 3663,wool Zip Neck (M),1
2a6419bd-1dea-4fa4-9091-00ef6c3610f5,2222-18 7721,fjørå equaliser lightweight Long sleeve (M),1
b2d1a88a-cd19-4233-84d0-6c064f1d06b4,9607-18 0000,Guppyfriend washing bag,1
03fa3fe8-0990-444b-9d73-9124cfe2ac4d,1851-17 7718,falketind PrimaLoft60 Jacket (Jr),3
3291d59c-f050-42f2-884e-f651f84b5fd9,3426-19 7718,/29 cotton viking T-Shirt (W),1
11e184a8-f3d1-422f-af03-f789d7709238,9601-16 0000,Water Repellent Tech 400 mL,1
08745d61-bcd6-4954-88fa-2bdf2ab85667,2646-18 2335,bitihorn Gore-Tex Active 2.0 Jacket (M),1
1d46e11c-5280-48a7-97af-99d8f2d1bad7,4010-16 3490,svalbard Gore-Tex Jacket (M),1
bce9f921-e40b-49f2-8ffa-8c1b6fb2db20,2635-18 7718,bitihorn lightweight Shorts (W),1
39c9ee11-0099-41da-b69a-8e8b87083444,7042-15 7760,fjørå equaliser long sleeve (M),1
cabc0348-1648-4694-8f33-cff69988f3f8,4390-15 2295,bitihorn Pack 20L,1
be6d3ff0-99d7-454b-941e-6d3232cc63d1,1412-18 7718,røldal dri insulated Leather Gloves,1
cbf66798-b961-4cf6-9ad7-f758ab771939,2007-18 2335,lyngen Windstopper Jacket (M),1
d460ff8c-5ce5-4e1d-a821-5b337a7245de,3201-18 3430,recon Gore-Tex Pro Pants (M/W),1
f2f5eb28-208e-4757-86b3-0015ac5de34c,3621-17 7718,/29 Gore-Tex down850 Parka (W),1
e3dde648-cbd3-4cb7-b915-5cc64292d1b4,1403-18 4410,røldal Gore-Tex insulated Jacket (M),1
ac84f6ca-c736-43e1-bbea-faf43013bdda,3804-17 3663,Wool crop Top (W),1
1606a8cf-995b-4c31-9513-7556c4f89fa7,2054-18 7718,lyngen Gore-Tex Infinium down850 Hood Jacket (M),1
a4d0c3ca-96fe-40b5-b1f5-e63a55b282f1,9607-18 0000,Guppyfriend washing bag,1
44fe3011-8371-4bf2-b5d7-b6121a135e58,3344-15 3440,falketind PrimaLoft100 Hood Jacket (M),2
f217f0b8-0e1e-402c-9692-3a895a5f73e4,2003-18 2295,lyngen Windstopper hybrid Jacket (M),1
14c879f3-56d0-4e33-8665-acfb585fcbe5,1052-13 7718,/29 dri2 Coat (W),1
1d4f5b7c-8755-48ff-8336-07ac11c58795,3032-16 6755,trollveggen Thermal Pro Jacket (W),3
cc839316-d8a7-4d58-8fcf-b344c66821e2,5254-15 1005,røldal Thermal Pro Hoodie (M),2
f5a3e6e2-624e-4658-8b91-71ee4f8a3e36,2603-99 3505,bitihorn Powerdry Shirt (W),1
f3282326-8991-4392-aebb-5f91e7a2d2c8,5338-13 1225,narvik warm2 stretch Zip Hood (W),1
68ffee87-16f8-4e47-a2c6-04fa5a311655,1264-13 8830,/29 wool Jacket (W),1
95481d9c-0810-4a6f-af5f-51ab5d8722a9,3423-19 1125,/29 cotton heritage T-shirt (M),1
e108dd80-8e97-48d0-a78c-e11b32d57b56,3413-17 9900,/29 equaliser Tank Top (W),2
de18277d-323a-4227-a6fc-9d4d4a0ac27a,1846-17 2295,falketind warm1 Jacket (W),2
aa4bb631-73ee-43fd-a6cd-34e094d15cf5,2054-18 7718,lyngen Gore-Tex Infinium down850 Hood Jacket (M),1
4f4a09a8-de25-478e-8b33-0fca9d7c8d71,5613-15 7718,røldal Gore-Tex Pants (W),12
6641491c-09fe-4f8d-b0bc-e7b06315c5c2,1848-17 7718,falketind warm1 Jacket (Jr),1
9ac70b81-3d6e-46ff-b278-32125494caf4,4812-18 2295,oslo cotton/wool Zip Hood (M),1
dbfed74a-8183-4788-90ae-7d9e0e8021a3,2038-18 8830,mountaineering Bib (M),1
db1196fb-3b92-41b4-b499-ede3d2e8ca56,1051-17 8915,lofoten super lightweight down Jacket (W),1
b1d2ab06-4db7-4257-900a-214cd1334beb,5612-15 2372,røldal Gore-Tex Jacket (W),1
eab85707-ba30-4458-8b9a-042bbad913b8,3414-18 2335,/29 mega logo Headband,1
e7fef1f7-fd6f-4f51-b16e-889fe535f3bd,3420-18 2295,/29 Flexfit Cap,2
b39866f0-37e9-45d7-abf6-3ace399e75ff,2606-19 7718,bitihorn Tights (M),1
65ef6d89-4298-40c4-bdc5-1164592ee9d9,2210-18 8822,fjørå Powerwool Long sleeve (M),1
f77f6e57-435a-421e-942f-22b68a41c430,1841-17 1161,falketind Alpha60 Jacket (W),1
b0092221-510b-4170-adaf-3ff265267634,1821-17 2335,falketind Gore-Tex Jacket (Jr),1
fb426c25-df95-4455-9787-6aecfa313678,3691-16 7718,falketind Pack 35L,3
b2524359-7950-462e-8587-52c17b7b4809,9601-18 5640,D30 removable Back Protector,1
b1f0b165-19a2-4587-a370-7750bce2a735,4816-18 8900,oslo Gore-Tex insulated Parka (W),1
2f3bffc8-6b92-448b-9f24-aa43296ed0e7,2208-18 7718,fjørå dri1 Pants (M),1
d46a9c9c-45a5-426e-a861-5a466e4753b3,3036-16 7718,trollveggen warm/wool1 Zip Hoodie (W),1
60cba354-7f6c-41e5-bcaf-262538130559,1608-17 7718,trollveggen flex1 Pants (M),1
b7648c5e-c7e0-43c0-865f-a25a108be4a2,6034-14 3303,finnskogen warm2 Jacket (M/W),1
fbbd95e8-6921-4832-9d32-ab16f8cfa8c4,1881-17 2295,falketind down Jacket (W),1
4214618c-e003-4b8e-bba5-5007cb286256,3414-15 2345,falketind Windstopper hybrid Jacket (M),1
d9b13a0a-0fac-4494-88d8-585ed16ef8e9,2221-18 7721,fjørå equaliser lightweight T-Shirt (M),1
8a6d20ed-f970-4c69-b816-83c45eb2b21c,1832-17 7718,falketind Gore-Tex Pants (W),1
dc355e1b-e7c8-410f-b4b2-17280ce79a23,4032-13 3450,svalbard warm1 Sweater (W),1
eb03e023-ce17-419b-a98a-a3febdcf92a9,5336-16 3897,tamok warm/wool2 Zip Hood (M),1
12501245-5f09-4979-8538-e47bba769564,3401-18 7718,/29 cotton logo T-Shirt (M),1
b9cdfedc-fe61-40b5-9ebe-c654470d11ab,1488-14 1125,/29 Snood,1
b6c8a151-5445-4a41-be15-7e474de552a2,1843-17 8890,falketind warm1 stretch Zip Hoodie (W),1
79bb6673-c1a1-4dea-9ce3-5d2b744d247a,1466-16 7718,/29 heavy logo Headband,1
b7bc0fcf-f652-46f5-85a2-ac6457897507,4820-18 7718,oslo Gore-Tex down850 Parka (M),1
de0752fd-dedc-4e80-a0ef-9e8468d9a1cb,1003-99 6740,lofoten warm2 HighLoft Jacket (W),3
ef48efb1-7377-4215-9e36-765bcfac10d5,3036-16 7718,trollveggen warm/wool1 Zip Hoodie (W),1
7beb1503-6a0e-4f17-a8af-ddabc6080244,3693-16 1265,trollveggen 40L Pack (W),1
2143cfc7-f414-46e5-9dde-dbb573f3709e,4809-18 2295,oslo Insulated Shacket (M),1
e8b3593c-91db-431a-b95c-a94b85a03ce3,5302-16 8915,tamok Gore-Tex Jacket (W),1
24cb17ff-6a97-4950-8e34-25d5d6cd8469,7048-15 5630,fjørå equaliser lightweight T-Shirt (W),1
728f8c92-0d5c-4594-bde6-468a0d543a4f,1424-18 7718,røldal insulated hood Jacket (W),1
739f8c6e-38da-4ab8-b0a7-2ab583e32ffb,1418-18 2295,røldal Gore-Tex insulated Jacket (W),1
2badfae5-1edf-49d0-9899-81aace54f763,1803-17 2295,falketind warm1 stretch Zip Hoodie (M),1
77a4b8fa-a04e-4598-89bb-75613cd881ea,6062-14 3308,finnskogen hybrid Jacket (M/W),2
a02fa417-450c-497a-90f7-d5b8f9f0a63e,1607-17 1265,trollveggen flex1 Pants (W),1
77715b7c-32fd-4664-a2cf-d2d0a4a39a42,1811-17 6725,falketind warm1 stretch Sweater (M),4
c48a117e-721e-4a02-b017-c0c597dd6268,1846-17 1265,falketind warm1 Jacket (W),2
0893db87-9b93-4f3d-b505-84b8699f9120,2706-16 6755,wool Zip Neck (W),2
67474828-822b-4b3e-9c0c-022905c4277c,5036-11 7792,lofoten warm2 HighLoft Jacket (W),1
dc78210a-10ed-4c1c-a09c-a766806141e3,3210-15 1011,lyngen hybrid Jacket (M),2
4c22cde1-1264-4fb1-bc98-5cee6d95404a,6063-14 3308,finnskogen hybrid Pants (M/W),3
47b39d35-dba9-4ab9-9319-eb5339cf04d9,2409-19 8860,svalbard mid cotton Pants (M),2
86f3477a-5023-4358-a2ad-6dfa63adbdb8,1024-13 3878,/29 cotton polo Shirt (M),1
93df6636-8d1f-41a3-90d2-3365c79ce0c9,1051-17 1005,lofoten super lightweight down Jacket (W),1
f7c809dc-e97b-41c6-914f-fe3d3b708fab,4809-18 4410,oslo Insulated Shacket (M),1
9def959f-6590-4e04-90cf-7d6c8ce827f1,2006-18 2335,lyngen down850 Knickers (M),1
fa74eab3-822e-4658-af2a-625fc25e630c,1058-17 1125,lofoten Gore-Tex Pro Light Pants (W),1
03043700-6999-460e-a275-1e3e65990d54,1418-18 2295,røldal Gore-Tex insulated Jacket (W),1
6e6ceda5-9880-4da6-a507-7e91eec02b8b,3030-16 2345,trollveggen Thermal Pro Jacket (M),1
dbb4234d-1744-479c-9aab-2117b5dd2c71,2039-18 2295,lyngen Gore-Tex Jacket (W),1
aa7a59f7-4a71-4338-a551-86e66fabbae2,2432-19 7718,svalbard cotton Jacket (W),1
48087008-3f3b-45c8-9e5b-cd2ed6cf8929,1034-13 9940,/29 warm1 Zip Hood (W),2
65fbdedf-fcfd-4394-9ed9-6c390bf234dc,1844-17 7718,falketind PrimaLoft60 Jacket (W),2
e2acae5e-d29a-4e05-bdac-81c64d34890b,2054-18 7718,lyngen Gore-Tex Infinium down850 Hood Jacket (M),2
daf83097-eddc-4edf-8113-9682a0077c3f,0196-05 3308,finnskogen Windstopper Gloves (M/W),1
00bb0289-fdf3-4bdd-bed9-5069a83db1ab,1204-18 3000,recon/tamok Co-Lab Gore-Tex Pro Jacket (M/W),1
33842df0-690b-4846-a923-09c35fb60f1b,2702-16 8895,wool One-Piece (W),1
b1d2ab06-4db7-4257-900a-214cd1334beb,3360-14 6800,falketind long sleeve Shirt (M),1
06a427b9-bc13-477d-aa75-2237c1b1bc33,2708-16 1125,wool Hoodie (M),1
3f5dfb86-0e74-425a-8790-5966a043bcf8,1063-17 8850,lofoten dri1 PrimaLoft400 short Mittens,2
5904aed8-c59a-4c6f-9a75-c683ce9019cf,4820-18 2295,oslo Gore-Tex down850 Parka (M),2
a9dabb75-7256-4d3d-b2af-d1ec306e769a,1283-13 2345,/29 Viking Web Clip Belt,1
81971303-4149-4c5f-af03-db549d8ae4a4,2208-18 7718,fjørå dri1 Pants (M),4
cb22666f-a486-4eea-bcc2-5f2ed0434cac,5201-15 7718,røldal Gore-Tex PrimaLoft Pants (M),1
38de8c5b-8a60-4a48-accc-49a5caeb32c1,2003-18 2295,lyngen Windstopper hybrid Jacket (M),1
5f6a9117-0661-49c7-bfc2-d3f8bf9c4700,6063-14 3308,finnskogen hybrid Pants (M/W),1
038bdf75-59f7-4bae-82f9-d9f79b433fa7,2633-18 1161,bitihorn wool T-shirt (W),1
2ed096a0-5df1-456c-9079-6d545f44c52d,1881-17 1179,falketind down Jacket (W),1
f73846d8-9dc2-4c21-994a-d51e0760348f,5611-15 2325,røldal Gore-Tex Pants (M),1
c2e34509-3c30-49f9-b95d-c488849bfa7d,5311-16 8900,tamok dri2 Pants (M),2
fe7f267f-aa7e-48bd-a51e-9b1a9cb25a6f,1849-17 7718,falketind flex1 Jacket (Jr),1
2744bf73-c298-43d1-a61b-60a77519dfde,5144-13 5610,lofoten PrimaLoft100 Vest (M),4
b3707dc6-8b48-4429-b791-b904bdad92ae,3032-16 2372,trollveggen Thermal Pro Jacket (W),2
76a8d592-5065-418c-a6c1-80d44175b334,5312-16 2345,tamok dri2 Jacket(W),1
132b13f8-5632-43e4-9897-6d09762f543c,3691-16 7718,falketind Pack 35L,1
9ddc90d8-1ea6-44db-a651-591aaf01e656,1807-17 5635,falketind super wool Shirt (M),1
42418f8e-394e-4a48-b9fc-a1c4d5176287,1847-17 2295,falketind flex1 Shorts (W),1
e5a919f9-d639-4ad5-bc5f-c7b14e48fa0c,4310-15 3510,bitihorn alpha60 Jacket (M),1
5af1a4b6-c23d-42fb-aacc-f8fae1ec8ab6,4823-18 7718,oslo lightweight down850 Jacket (W),1
19a198a8-5b77-4510-9087-6b34f361338d,2202-17 7718,fjørå super light weight Shorts (M),1
33fb53ea-8242-44ee-8742-7cb4d2474c1a,2812-16 2345,wool Round Neck (Jr),1
a5263698-53f1-410f-badb-b867178a61a4,2642-18 7718,bitihorn ultra light dri3 Jacket (W),2
f6b02e4c-1cc0-4314-afcf-5e9606009e37,3624-17 7718," /29 lightweight down850 Jacket (M)",1
1d05e366-8ff3-4154-8972-32e41728156d,4390-15 2295,bitihorn Pack 20L,1
e0767126-63e3-4fcf-b0aa-4cbb60911c01,3362-14 6800,falketind long sleeve Shirt (W),1
dd084c22-889e-4890-91a9-d520814dabfc,2401-19 7718,svalbard cotton Jacket (M),1
38f2875b-08ff-4008-ae93-b90909aece36,2508-16 8801,super Hoodie (M),1
d638a60d-5fba-430a-ad1b-890a990f606c,5201-15 7718,røldal Gore-Tex PrimaLoft Pants (M),3
6a96cb90-1111-4cf4-ae0e-687f5079e4c6,1488-14 7718,/29 Snood,1
0aa91aa3-6f96-4342-8bed-1d3dbf75663b,1604-17 7718,trollveggen flex1 Jacket (M),1
12e41a89-38d4-42ab-a165-8401df5ecd2b,2508-16 2345,super Hoodie (M),2
b88555c6-b43e-46f0-9dfa-7c3bdd19905b,1812-18 2295,falketind down750 Hood Jacket (Jr),1
a4e59270-7212-4a17-847f-536536527541,1805-17 5635,falketind Alpha60 Jacket (M),1
5f4c34a2-1a81-419c-9ff3-f199d8ba7945,1605-17 1265,trollveggen down850 Jacket (W),1
e00f2fc0-2e28-4d79-9f47-d39e8499e3c0,2052-18 1125,lyngen Windstopper hybrid Pants (W),3
34aa4479-08f7-41fa-b2ff-bdb92b092664,1005-18 5635,lofoten Gore-Tex PrimaLoft Jacket (Jr),1
886c28e6-b503-4c15-90e4-84df181595aa,3423-18 1125,/29 3D mesh Flexfit Cap,1
a2b17920-8656-4200-811f-910e191196bd,4817-18 8900,oslo Gore-Tex Jacket (W),1
fae74b9e-4afb-4aaa-99bf-7052f0742b1e,5313-13 3495,narvik Gore-Tex 2L Pants (W),1
58b0aa32-16e5-4307-b777-989d14538a17,3414-15 7760,falketind Windstopper hybrid Jacket (M),1
f48c8c44-2096-4197-9099-29496f3ce283,3433-17 2345," /29 warm2 stretch Zip Hoodie (W)",1
963a183c-d86b-4f19-aa79-52966f126f42,2706-16 6755,wool Zip Neck (W),2
4fb8f670-a5b0-4c59-a15a-8900a03bc04b,2049-18 1125,lyngen down850 Knickers (W),2
cb7d40c0-b917-4e78-85be-192680b65675,2636-18 2295,bitihorn flex1 Pants (W),2
c42432ff-4f23-44d8-9dcd-217acba8c8b6,1603-17 2355,trollveggen down850 Jacket (M),1
be7133df-faa6-45ea-a32a-2f21a66230d3,4010-16 3490,svalbard Gore-Tex Jacket (M),1
59997f19-de70-4369-861b-a44136dd551c,1603-17 2355,trollveggen down850 Jacket (M),1
790a586a-e1f0-4bf1-9825-09231a72ec3d,2004-18 2295,lyngen Windstopper hybrid Pants (M),1
26c38eb7-a6b7-40c2-ad17-05fecc40975b,3802-18 3896,Wool round Neck Camo Ltd W's,1
6cc32baa-b845-44d9-add1-6b57def9cc39,2714-16 6755,wool Round Neck (W),1
81389118-754c-4ee8-a506-301cda332d97,3371-15 7788,falketind Windstopper short Gloves,1
33144115-0c0b-4594-8498-4a8fdd9e73eb,1461-14 1179,/29 logo Headband,1
3725553e-4daa-499b-9291-a9743e277049,3415-15 2325,falketind Windstopper hybrid Pants (M),2
df602df7-a9b2-42a4-9843-706df3dcc253,3371-15 7788,falketind Windstopper short Gloves,1
f86f0b91-916b-4f7f-8461-b5b9b111ba2c,4010-16 3490,svalbard Gore-Tex Jacket (M),1
2c22f1e3-5a7c-4c40-adf6-aceddf4976e7,2708-16 3440,wool Hoodie (M),1
f6e1d820-611a-49d2-adbe-b631b981c51a,1604-17 2355,trollveggen flex1 Jacket (M),1
6f4245cc-fb4b-4979-ac70-0a9522a33a1b,2004-18 2295,lyngen Windstopper hybrid Pants (M),1
99159103-a710-4a0e-ba65-6080d856460b,2401-19 3897,svalbard cotton Jacket (M),2
46b6b9da-628c-4ccf-9dab-e3a8668c2e3d,1801-17 2345,falketind flex1 Jacket (M),1
0e22c96d-2981-4449-b2bc-91b80053e50f,1212-16 7718,tamok cotton Pants (M),1
