user,item,count
8c5eb2ba-f700-4a83-b5ca-e8424ea97bf0,1405-18 8915,1
fefffa50-97aa-4e65-aaf0-b5a5e787b129,3415-15 2345,1
8847dd89-3adc-473d-bf1c-a7cc0619b474,4820-18 7718,1
3c377549-f5a9-4939-bb7a-6a98e224c564,2714-16 6755,1
36b1a51b-3fe9-4e75-a743-9ac1af729870,5301-16 7724,1
411a507b-0de9-42c3-99b7-d63127d45eb5,2205-18 1179,1
ec7046e0-582d-47e8-80d5-839d1e47f39e,3432-16 7718,1
e4992e90-388e-4e50-950c-3ad8682b59aa,1007-18 1125,1
1bec2eef-c982-438c-88c6-bdc0a07c7258,3628-17 2335,1
7222d8d0-bc04-4c56-8eb5-09476f4cfa1f,4057-16 8850,1
aaa5e460-561a-44ec-bdba-68774a38d994,2502-16 7718,1
771be984-af68-4897-bdf8-15752ae496f9,1015-17 5630,1
ea1ab8b9-13d0-4dd3-8617-34411fef277a,3321-14 2335,1
1cc04935-08d0-4d8d-907d-9f9832b19cec,3313-14 2270,1
da37ab37-8b02-4b99-9e38-d913a5caeeb8,9613-17 7902,1
ba53d895-51c0-4b32-b5a8-9ae2f565af5f,1845-17 7718,1
5c1864d5-b67f-4cb4-8029-c69c64c61088,1403-18 4410,1
a6f9e746-4922-42b5-86bf-1d144d5c7e17,3001-16 7718,1
8e78e1be-097e-479a-b0c0-a1fb6965171e,1053-17 9940,1
0328db2e-bf6b-4ce6-b3c5-2d62afdf5eba,2209-18 2295,1
410f860b-6d4c-4d47-933d-341085bad464,5670-12 7718,1
0a87b9c0-6f47-410b-94f3-0b1e1a683441,1002-18 7718,1
e89a49ce-02d3-4299-b2db-aa3f41527673,2005-18 2295,1
650d1123-6446-483e-8a4a-ba8ce466c004,2701-16 7718,1
e152ac40-cd6f-445e-98cb-0591a0c3fd31,1844-17 1265,1
11ff3baf-1e00-4c86-8521-c23d5dbe0a6b,2036-18 1179,1
c4918cfe-5ed6-4ceb-84b6-5a7cb8a6e5f0,1001-18 7718,1
c0232941-3fa0-4f33-9676-a9c84f0a9027,1420-18 7718,1
b61574c2-c74f-489f-8eb7-a5867479d749,1877-17 7718,1
f9147438-8811-4eca-8677-725fb9ad0142,2205-18 7718,1
03ad7c18-9421-4439-8e94-302a1236212b,1054-17 8900,1
cded9500-c5e8-4554-8451-71ef2c90389a,1001-18 2295,1
f0360d0a-7d33-4f20-bb86-238430a35687,1803-17 3897,1
85d0561d-58c5-4ec3-bf60-a267900fd053,1877-17 7718,1
1559fb4b-36d4-4087-a42b-a2f301dbb03c,2415-19 2345,1
4ae7dc61-aa12-4c2c-a21e-77fc54cfd21e,2003-18 2295,1
2c995243-78fa-46da-b08d-a9517396a492,1016-17 2295,1
969ef177-4943-45a4-a38c-e2a62886b4fd,2708-16 2309,1
0d936ded-6ac9-4880-ae5c-7008709737d9,3156-12 3400,1
b36e47b5-c78d-43bf-ab34-dcff1e250736,3004-16 2295,1
88886b4d-6cde-4227-b227-e338d5abbbfe,1007-18 1125,1
377ed869-7fa6-4f44-9600-869766a37462,2502-16 5620,1
238451fd-1ce4-4b91-a4ca-b1b43b5aecb7,2635-18 2295,1
1eee0f98-e0db-40ed-a3d5-9703c2496d13,1880-17 2295,1
55131771-dcf5-4722-8b88-cb8ec299b089,4013-16 2345,1
ef7ba58f-bc16-4547-99f0-e3f285731011,2628-18 2295,1
7f415a16-15f9-4cf1-80f3-2c75c4ffe944,6411-14 3303,1
829662bb-6eac-4365-b552-2e614fd4c692,2034-18 7718,1
44e1041e-883d-42e8-b0f8-576f7fc1a84e,1206-17 7718,1
557fa9bd-806b-45cf-ac43-a1716188f5a9,1001-16 5630,1
cdd0acb6-b337-4c00-a511-c3f44775048a,1803-17 7760,1
30892858-2df3-4bfe-8ced-1f5e4ba9f9bf,3336-14 7760,1
90d414fb-ca72-47d3-8632-330ad8fd9192,1014-17 5630,1
ab6fe881-d901-4a2d-a691-25619e430ed3,1021-17 2335,1
b7388abf-e901-4b7c-af60-9be8777ae82f,1054-17 2308,1
74ff667f-75c8-4bb8-af7f-a8d05b003239,2702-16 8895,1
3cbef541-f963-40c2-afa2-1a2b2deef81a,1805-17 2295,1
434ff92d-7e95-4e86-9270-2386d867a8c2,2612-17 2301,1
3a27298d-ec36-4f53-b67f-ecac54102b76,6034-14 3303,1
a30e11f8-8bff-43d7-b166-64c6ce4698da,1821-17 6758,1
0f837d7c-b121-436c-93ea-737ed7a526f3,2043-18 2308,1
f02d0734-0a25-4a07-886d-de1520f4930a,3401-18 7718,1
f7627396-50f3-4fbd-9a15-25b09ed5e857,4201-17 7718,1
cc2df785-58cd-4a54-b6a4-3b24889fe4fc,1002-99 7718,1
5c8884d6-702c-4157-92fb-4180e9819294,2227-18 1161,1
680cb85b-5304-4c92-8ee4-8537791d720e,1057-17 2308,1
1ff11097-45e4-466c-9996-b0966d653429,2002-18 7718,1
78cd03d8-452d-4864-b86d-7837dc407337,5610-15 7718,1
c41cf9dd-38f4-42d0-90ba-ba1eaa00ad52,1178-14 2270,1
33d3d2a0-ed3c-45df-bbb8-75da255930d6,1015-17 2295,1
e699969c-7894-4611-8e71-23046715ac82,1001-18 5630,1
4596b9af-b1cb-4c35-8f5c-db16364269ff,2503-16 7718,1
57ed9257-1f50-4962-a52b-997270edd76e,4057-16 8850,1
737a3b68-f11f-4663-bc6d-5527bb6563f8,2429-19 8875,1
fbe69f61-1b7d-40bc-a974-c97135356753,1811-17 2335,1
500bf72f-1cff-4ba5-b038-eff235e2e089,3413-18 2350,1
07a6ae16-aeab-4144-9abe-1633b6ea74ec,5250-15 7700,1
f4f3a5b8-f763-4ca1-854b-59ddacf6e269,2606-19 7718,1
f654cb96-9bd9-44eb-b58f-1cf3aa161001,1001-18 2295,1
47279e5a-3a7b-485c-a35a-f0aa86d5b7e7,1295-11 2345,1
1d1ab3b6-1593-4dea-b208-63384472eea9,5203-12 2320,1
af49f404-d7ac-4b86-80f4-4878d0b63f61,2647-18 7718,1
77261758-d0fd-4adb-a989-9c81815a58a4,1808-17 7718,1
48fe33f8-d2c6-4b63-89de-52e75a6f338f,1041-17 5630,1
0ea9c215-615e-44dc-8938-ab2ff7baa914,1015-17 5630,1
5eebc379-070a-44b9-a6d1-ff1b45f3ced8,1054-17 2308,1
8d0c6d08-c365-45ac-b788-6105a8bcea0e,1051-17 8900,1
b486f2ee-00ae-4266-bf2c-93e69433a6f5,2419-19 2295,1
9f361ddd-e843-4638-9739-21e8f31fd6a4,3007-16 7718,1
2eaf7905-2e75-41da-8a75-55275aaccfb8,2003-18 2295,1
e1a77c1e-8b79-4c4a-b1fc-bb05654ca040,2211-18 7718,1
fed3f0e6-d304-4288-ab6b-0fb0df9b5343,2223-18 2335,1
bd605bec-6863-443b-a669-8e2077989b8c,2416-19 2295,1
912bdd0b-ced1-4768-9ac2-4de9ec128a17,2011-18 1179,1
1ec5dc33-9856-4071-895e-0da463ab7e38,1878-17 3897,1
7632b364-ac34-4e24-b9be-1434f320af8b,2202-18 8822,1
f8a3e499-9f38-48b9-b2ee-d2ce5e3f2e94,2703-16 6755,1
c9e0d584-69ce-4600-8a43-b366dd1db83f,6410-14 3303,1
60266726-4aed-4dbe-acc0-3d9ef5386019,2409-19 8860,1
1f4762b7-8af6-4511-9369-ff2853b083ce,5252-15 7700,1
1205d7f7-0bbc-4196-aa86-2cb8fc9a94b0,5302-16 8915,1
6de366d7-b9a6-479c-9f71-ea03cd854a35,1401-18 4410,1
1546aea8-9c1d-4876-ab6b-d388e8337a31,1057-17 2308,1
9a85b27b-d06b-49e8-84c8-fe27ca4ee21d,1403-18 7718,1
d514c161-e0bb-4cbc-953f-591bbdabf06a,3154-15 3460,1
0c5ddec0-8be2-4c46-abd7-13d30280d665,3616-18 1125,1
55267ecc-56bf-428f-8a5c-0846cb840775,6063-14 3308,1
0b7e526e-9b9c-45e6-aec3-7f80e03d1da0,1021-17 3886,1
0ad79515-fe97-4308-a131-c2c7c000670c,2210-18 2295,1
98856777-1b2c-4305-9be5-cd0b54270035,1821-17 2335,1
4de614f0-eeb2-43d8-92c3-f9ab10038652,1001-18 7718,1
d91c9fc1-b9a2-4072-b969-e72bc070c1a6,2051-18 1125,1
80e75a04-26af-4397-91d8-b6f15c55ff5e,1879-17 1179,1
f98e35aa-135a-4b48-94ac-c145aaa7d33b,3162-15 2360,1
4bd4b395-8f7b-43db-b77e-8536ca61fb1c,2212-18 7720,1
ea43129c-4e05-4d2b-93ef-2366e3dfb81e,3406-18 2730,1
cc76e249-6028-416a-b1aa-578caecf16f0,5313-13 3495,1
568a9de8-5b3f-45bb-9c2a-b764bdb0caa3,2225-18 1161,1
6f58c12c-cf01-4387-bf44-116d18a3851f,2432-19 7718,1
bd7d42d9-74a4-4370-b3b6-038e61349267,1202-18 3897,1
ff0b1aec-6adb-4e3c-90dc-05170840dfd7,2647-18 2350,1
63d89b3d-edeb-400c-ac54-62de721269d9,1603-17 2355,1
58c215ad-bb59-4312-8f07-1be97350f41c,1052-17 8915,1
257e88dd-7ecb-4f29-b04e-36dcd189625e,3402-19 2313,1
048a809b-6e71-4e4a-befd-7a3610804de1,2211-18 2295,1
258bb10a-60d7-4f56-9fd0-13f31eef1c6d,1402-18 2295,1
ed128445-a6d3-4e9a-bcce-14ac18d8dcde,2040-18 1125,1
f7bd5123-a800-43c1-b455-38665728771e,1015-17 5630,1
5b739af8-a6fa-4fa1-bf0f-b8495505bd4f,2501-16 2345,1
9bcd493e-3585-4b1a-8f19-2941beb2eca9,1041-17 5630,1
187a4407-61dd-4dc6-827d-7a58bcc94001,2224-18 1179,1
e269d7c4-26e6-410e-8799-b93f034e7f6f,4813-18 2295,1
866c0c4f-85c6-43bb-9abf-c4d016d9af5d,2712-16 2309,1
9e84e57a-85a2-4805-9baa-5f46761a582a,7046-12 6740,1
69d006d4-7b4e-4048-a94a-a84967f46822,1007-18 1125,1
90af982f-0ef2-4640-a259-a9363d35ebf6,2401-19 7718,1
e93e32c0-9223-4523-bd77-45b036f5bec2,3321-14 2318,1
297196e3-6482-46a5-afde-68a6769a6cee,5203-12 2320,1
75db259a-46ae-4618-8fd9-d0f03e3dfee9,1401-18 4410,1
1e84a6b3-2200-4f20-9554-bf391261caf3,1804-17 2335,1
9a1ee5e8-02a6-4eea-92fa-f0a2d514a3f4,9602-16 0000,1
a0d9bb23-6569-4fac-b7da-ae5df6096f44,1041-17 2295,1
95c8be72-8ee2-466e-ac9d-89f8f51025bb,1008-17 2295,1
741f377b-fddb-4ccf-a19d-7ee0140e1a60,1486-14 8900,1
92803783-9b1d-43a3-a167-87233f0e5150,2632-18 9940,1
46c8ab4e-283d-4cca-a569-40de58c75bb7,1280-13 7700,1
1f5edff1-6fea-4e4f-b38f-a79efc0c429e,9613-17 7901,1
585c518c-653f-416a-a6e9-4154dab4c761,1872-17 8890,1
125f76ce-13ca-455f-bcd3-6d2d494717d5,1001-18 3880,1
27101264-0c34-4ded-8d20-a3e402fcfb98,2638-18 2301,1
238c6e73-0732-4b75-a0ac-761f43ea494c,2613-18 2335,1
de7f6498-bb07-4b52-88ee-4d57c1d6f2c7,3415-15 7718,1
c5c9692a-5a05-4188-ab0a-b5827e4b89ad,2002-18 7718,1
1f0a1fc7-8fb4-47e5-b32b-f8941db56ffd,5144-13 5615,1
75a15b1f-4288-4cf3-bca2-570433dd952f,1007-18 1125,1
75343eb4-5b4a-424e-b695-3ab9ff36bfd7,4062-16 2295,1
1ad61d62-0dc6-4eed-9ad5-5fb33a04ebec,2005-18 2335,1
13e3ce7a-6f6d-4b01-934f-69d37314edf5,2647-18 7718,1
e1bc5ac6-0b08-4dc8-b73c-e0f49303fa81,1806-17 3897,1
1dedf5d0-c28c-4bde-9368-14c34a1f137e,1485-14 7718,1
3d3ee441-da8d-48ab-81ac-50905d630b45,3000-16 2355,1
f32f5a3e-8bea-4f70-81f2-8e7cd212f2b0,2602-17 2295,1
52051370-193c-4bbd-8bc7-fc4e3291bcb3,1880-17 1265,1
e25768de-e6c4-47d7-b331-41061b761f0a,2036-18 2330,1
7662466d-7772-4006-9962-a68c6dc49488,6034-14 3303,1
f3c62424-0196-4101-a2a4-eea41c73e765,1604-17 3880,1
a1193c37-7839-4966-a5f7-a70f29d554fe,3401-18 2301,1
8d7b9380-1383-4e58-a261-bf179f87575e,1880-17 1125,1
cbd246fd-a279-4b37-8ca9-63b6ecbc860a,1831-17 2295,1
766baaf5-e6b4-44ee-86a3-0f50b1e8f91a,1170-14 5610,1
886e702c-f9a0-4790-9af7-de4c29d5e5c7,1849-17 7718,1
d43925d0-bc8a-428a-89f3-f433f3992b3f,3436-16 7718,1
f83f0195-bd1b-43f6-b9d7-9f7298ce2ff1,1282-13 7700,1
9f61546b-7f35-4bf1-b7c6-0526b6999832,2421-19 8860,1
45f13da6-d33e-42b4-af6e-e2c6c63cf9be,1603-17 2355,1
88c144fc-7c29-4cfd-953f-724bc84e5dd8,2647-18 7718,1
ad43bf1f-75b9-480d-b545-9bf9e6a2cff7,0146-00 7700,1
3db6d32e-5275-4a81-bb5c-f3455d8c6b35,1054-17 1005,1
2b75e709-f450-4bf4-ad50-3cda7df80319,1802-17 3400,1
d248944a-c2a9-4eac-83bd-fd547e87dd9e,1413-18 7718,1
d0d7ccbb-1a7c-431c-a399-2422338d5147,1052-13 7718,1
e34d10d8-5d75-4669-b319-4ddf28575d62,1041-17 2295,1
4743aacd-1159-4795-9a8e-02a04669858e,4034-13 5590,1
57450a05-df1b-4c90-9472-c806bb5fca78,4807-18 2295,1
8cb48b2d-2b3a-45a7-8b4b-aed229fc499d,1606-17 8915,1
91b861aa-6b48-4a60-bc0c-f38093473399,9602-16 0000,1
d6ae9c5e-ef5a-42d1-9b65-8c3f4f247eec,1420-18 2295,1
088602be-a419-4a94-a990-347a3aa08007,1001-18 7718,1
2363a7d2-6493-438c-abb2-ec4b1bc7b23e,1056-17 5635,1
e3b3016c-12ad-4f5d-9d0b-94d9e465ff19,1603-17 7718,1
7cef794c-206f-485f-9f04-08580280b6c7,3693-16 7718,1
ac0c5cc1-1835-4a99-b10d-c02736c3a3e0,3000-16 3400,1
7b08f606-cda7-468e-864c-5bdd95484b56,1054-17 2308,1
d33e31de-2415-44a4-bf3e-7c8ef16c0adb,1875-17 2360,1
99ada5f7-a55a-4315-9236-5630b095a4ed,4821-18 2295,1
dd51d601-8386-40c2-9a43-a12249998b56,1053-17 7718,1
b1f3e235-1157-423f-ae18-f1f496551bdf,1021-17 3886,1
f8e14c42-7c86-4d5c-b11f-80e0872433c7,1052-17 6725,1
e9da263a-775e-47a1-a9a5-a4db976c848a,1002-18 2295,1
79e391c7-cb5c-4c9e-bedb-0fbbe86f8eb8,1803-17 3897,1
0d44a5a5-5d4e-4eb1-9d86-f335abda046a,2010-18 2330,1
1c206fc1-6c55-4e91-a1be-0cfc8e434026,2041-18 1125,1
65ac08e3-6189-46aa-8764-61e3315c9999,3332-14 1255,1
0803b633-dd4d-4fdc-b0ab-9996581c8952,3340-14 1235,1
ff80dcd7-5463-4800-a66a-ff0f5a72d240,2421-19 8860,1
e08e6320-17cd-4024-b01f-b42bdf2829cc,1831-17 1161,1
d9ed42a1-665e-469c-a4aa-8fa200d74382,4312-15 1011,1
c521b2bb-91ea-4083-859a-4b6147f611df,1005-17 8915,1
f85c9212-b530-4cc1-93fe-0377a71807b7,1015-17 2295,1
74d79483-bde9-4d27-9439-d37c74828ada,1053-17 5635,1
bd8d9881-5caf-4398-ac25-b96019d57dfa,2612-17 5620,1
f09e5680-47a0-4429-a87d-60f609e80c08,4391-15 2295,1
53389832-8dfc-46c3-94f5-5d19883b442d,2040-18 1125,1
35bfc790-1463-4658-831a-1e523dbf1ca5,2051-18 5635,1
23ed713c-a9a7-4f7b-8185-58e2bd243e68,1064-17 7760,1
fe1fe545-76bf-4ebb-81ac-ffce715a8f76,1874-17 6755,1
67c5976e-d04a-4060-88fa-3d6cc6c761f7,2052-18 1125,1
41e85834-ee0f-4af3-9e4f-9b05cd1f683d,4094-16 1265,1
38d4bb23-a4b7-41a7-b5ee-9fa102746447,1846-17 1125,1
a4e08ed6-fd81-4a60-b0a2-66d762f480ad,3004-13 2325,1
0e84c311-dcc5-460b-875c-3ee64e888e35,3000-16 2355,1
be1cf218-27e3-4dc7-b5c5-3b19eb876204,1811-17 1179,1
b76b36e6-8b7c-4765-91a9-7f34ff400fdb,3006-16 1265,1
a8d6b5f8-f80a-4ce5-ae36-8b0379138417,4062-16 2295,1
31744f2b-b2b4-42ad-9047-4bde32a37a1f,3691-16 1265,1
ca45b674-b073-4ef5-a05f-e7f5d4ae8a3f,3174-15 3460,1
9180ec6b-f6d9-4722-aa1d-11d1fa7e91c1,1806-17 3897,1
c78a94ad-2a44-492f-879c-12d10e625c12,1056-17 6725,1
f3e95c44-cdcf-40bb-a99e-89e6d523a6e7,1054-17 6725,1
0a3873f5-aa49-48df-bb71-36a2a7d6c436,2225-18 2353,1
42252314-a5d9-409f-962f-b2f9bd6270c0,2034-18 7718,1
f5dfdb3a-beee-432e-adb1-9ece90001dde,2209-18 2295,1
6267252b-9dde-4e3f-8fc1-9c04e24afbb0,1015-17 2330,1
392ba79e-2a09-40f9-a677-d3b9627d0c6a,1053-17 7718,1
27ff2e67-ba91-47dc-9c9b-cdf45c342cab,1879-17 1265,1
01f8f77e-e367-4636-8f80-1ba587798c30,3801-17 7718,1
7c9f8ce3-2099-4f6d-969d-69c77fa03a1c,1877-17 2295,1
6230dd36-9798-4126-9e3e-9d8dc1baef79,2632-18 2295,1
ab3bf801-a555-43fc-ae7b-c1da0507e992,1001-18 5630,1
620c6f62-8264-489f-82ee-9dbac5f39d8f,1420-18 2295,1
bf3fbf8c-3a64-4e2f-ae24-25da1830edef,5302-16 9940,1
57548673-5751-4aaf-9c53-c301ad2064b3,1877-17 1179,1
a9d65561-0f55-4724-875a-920cbbfacef7,1872-17 7718,1
b736cec7-970e-44a8-9582-e92db3f6f13b,9613-17 7902,1
5c940378-813b-48b9-a83b-10f162bfb48d,1080-06 7700,1
6d8b76ed-4bbe-4cc9-b971-77987e037537,1062-17 8850,1
a44c7034-cb9f-48b1-b4fc-9109916769d7,1017-17 5630,1
46b250b6-9a5c-4b6c-8f75-3373b76dce64,3804-17 1280,1
20995cb4-87f4-4a3b-a39c-dd53b3f66219,1001-18 7718,1
e993e7ae-ec20-4336-9f1c-ff685b04afa0,1002-18 2295,1
40bffd6a-517b-4e9a-93de-63c33339e830,3211-15 6725,1
a52ab413-fe0b-4a74-9f5a-f2424d401235,4810-18 2295,1
853e0792-9188-4ae6-b767-f0974403be30,1007-18 5635,1
8fc8e6e9-8ef9-4cf1-b67a-400a868f8ff4,3414-15 8890,1
e1c22377-1e51-49c3-aa00-23916aeac64d,4032-13 1110,1
952da3e9-4897-4755-a0fb-59af2c8b880b,3000-16 2355,1
23c81327-f6d4-4e8a-b640-9b9c17ccc3c0,1205-18 3000,1
103b3b1a-9abc-4fab-a71d-4b6fe52c4947,3323-14 7718,1
ea8813ad-b6cc-471a-a08f-d82677d116c9,2002-18 7718,1
8ec89263-a77e-493c-8ded-a85cd2b81522,1053-17 1125,1
4206589a-394b-416d-b7fe-c2f8d2f38c37,2601-18 3663,1
0a243f96-e212-4c6b-8e81-a0be01be2ee4,1021-17 2330,1
0a8256a5-1cd5-41ce-9217-31fc8a7f7fba,2041-18 1125,1
4ac61ca6-a12c-4c10-8304-4d63c29b496b,7046-12 6740,1
5a044ec3-01ea-4ce2-a6cb-8345b1807db6,1607-17 1265,1
0d222c67-cf5e-4919-9754-fdf883826cc5,1052-13 7718,1
dcc9f1db-08da-40fe-a60c-809bbbc1b57b,2005-18 7718,1
e49a012c-995f-4c5b-8e0c-ec058a9f4d8d,3436-16 1255,1
965b6514-838a-40fa-8a96-d7cbf3b948b3,2419-19 2295,1
d7b62028-9b87-42db-8276-af9197affecd,2419-19 2295,1
08966e63-d00d-4f58-8ba3-309495584bf8,3203-15 2330,1
7b761e9c-fe17-4e95-9282-0d83ce24b831,9613-17 7902,1
12360cb3-604a-4c29-95ab-7ba1efe20bc4,1804-17 1179,1
73183bfb-ca0d-469b-8404-eef372fbefff,1842-17 7718,1
483ee33a-e2d3-4228-82bf-74882105bfb1,3323-14 7718,1
0e27e70e-e4b7-4b9d-9675-015cbde9fe76,9613-17 7902,1
5763b720-4a5d-45a0-93a6-9e0545639844,4821-18 7718,1
7455218d-517e-45e0-9781-5d30a6b8d20c,2636-18 8822,1
1a5bbb86-3cdf-42b4-9572-5a5505d836ca,4436-15 7718,1
f21470f8-8963-4ccb-ab05-bb413b0e0666,1821-17 6758,1
920f0f80-81dc-4a32-b035-27cce6f325d0,3310-14 1265,1
8e92319f-67ab-4513-a2c1-98b057bf52f3,1280-13 7700,1
48147ecc-62fa-4def-befe-1180cf5b4fb0,1872-17 7718,1
9c4394fa-4a9c-421a-b199-22fd5792d85d,4201-18 3898,1
572c8393-e1d2-41e2-abaf-90ab034a364e,4202-17 3898,1
a13f16cb-9291-4d65-a11b-abf2061ae00d,4820-18 7718,1
a955377b-deb5-4526-8de4-954a0ddd94c3,2618-18 7718,1
d9d9e52e-52ee-4439-ac4e-46ba07b002af,2404-19 8885,1
dd1ba93c-0bea-4764-8900-6bc93da84fff,4017-13 7720,1
8a3c6116-1cdd-427e-adb9-242e32b656cd,3330-14 5610,1
06b2f3db-0f7d-4acd-ac21-61ea5f2591f5,9613-17 7900,1
8bb8152f-5272-4f24-898c-145688357e29,2640-18 3663,1
24eea790-2b2b-4c5b-a57e-e57a62f129e4,1021-17 2330,1
430fd3c9-587c-4b98-a8ff-a3a2843d9118,2605-19 2295,1
ac57bb80-b0b7-4760-b624-519e3703c842,3802-18 3896,1
34fabb93-344d-4abd-b28b-de14ca59bc2e,9601-16 0000,1
1498461b-de85-4124-93e1-9c803750bb3a,3310-14 7718,1
50934632-7124-4ac4-a377-0aa6aa038a81,5034-11 1125,1
e6398239-3eb6-43a5-8872-2af7d7a9a0ee,2006-18 7718,1
31b14700-cda2-4a54-b450-d23485f7f776,3311-14 2305,1
3067abed-98e6-41c6-b371-4126782f8319,2411-19 8875,1
978528d9-6864-49fa-bce6-0d2680d8a213,2704-16 2309,1
d9631e61-6d0b-4e6b-870e-73e48976482b,2209-18 1125,1
11defc40-b464-4622-9c49-2a0db8e5ebed,1880-17 6755,1
1230e1c9-021b-4487-918d-996606bdc80c,1008-17 3400,1
24a8d773-3bba-4f26-8490-8012254d2cae,5610-15 7718,1
bff988a1-96ad-4daa-98b6-efc4069ce56e,2005-18 2335,1
0687f0f9-dcd2-4f24-b624-38266ad664ab,1805-17 7718,1
a69c46b5-6a4a-41c4-8c6c-71e529fbf1cd,2640-18 2301,1
3d32c2d3-0cb6-41e1-8af7-a80f25277871,3321-14 2309,1
dda1ddc2-38d1-48b6-ac62-88be0c1e93ef,1017-17 2295,1
50b61e4b-9bb2-4c24-9d78-a9238e5e0440,3348-16 2305,1
acb9b4d2-aa90-44c5-9b55-9e608f647d5e,1877-17 1125,1
e7fc8b53-7f4c-4b07-9f42-106573929b03,3415-15 7718,1
4e3e43b4-e9a6-4a15-85a2-cc36bb2cd458,3336-14 1255,1
1d01fe47-d35d-430e-9713-f6cc1f5117ed,5030-14 6750,1
a56acfcc-27bd-4a51-b1ac-f10940ad796c,3370-15 7718,1
6ccbf1e9-3e42-4cc7-a7f0-a476e86c2a4d,2204-18 2335,1
db14db22-3e18-4879-9011-a1417d8d621d,4060-16 8822,1
f81c85c5-e139-436d-bdc9-bb4d1bd1a82d,2707-16 6757,1
30e16c29-9ea4-4e7d-879a-5dfcc7e7783e,1850-17 7718,1
8ac567b2-84c6-4f38-bb2d-bdd823df5585,4030-13 3430,1
9f29b9b5-8bd1-418c-bf87-38d6fd4a5297,1804-17 5635,1
6742714f-2a02-4e26-b30c-ef25df76ce87,1264-13 8830,1
64250d9b-3c8f-4c67-8bd3-1b243a511a29,4062-16 1265,1
c79f3e22-f35c-46d8-b91f-1820ed817a65,1015-17 2295,1
75ba7045-dddb-4939-8360-3875eaa6488c,2613-19 1161,1
8e730023-9098-4979-9f0f-0baa57813ce4,1469-16 6750,1
82e7e92b-baad-430f-9205-11794f178600,1878-17 3897,1
f8ea0688-e806-45d3-8abe-d3672367691d,4011-16 7718,1
2aafe80b-912a-4e10-8c94-365438219ad2,1057-17 6725,1
421f3bbb-c3bd-46f4-a5e5-9f1d2726da4f,2412-19 5501,1
930da41d-f466-438d-a57c-d05139574f61,1053-17 1125,1
2fa865ae-557d-4902-8555-f3dc10431abe,5030-14 1235,1
ffeb2092-0dd0-4499-8cd9-daf5e4be8031,2404-19 1125,1
04ec4d4b-4670-461f-8f3d-6f152ec7b9cc,1846-17 1265,1
666086fd-6552-4957-b3c7-67805ec53856,1050-13 3525,1
a4050ea0-56da-41e7-b2ad-566522600cf7,2040-18 1125,1
ee6098d9-9f42-485d-b264-039a05c2641a,3423-18 2295,1
41d49671-26ab-48fd-8ce0-0275fab3bd64,2054-18 7718,1
f309eb9b-6610-4e7e-bd0a-6ceb875d9e7d,4013-13 6805,1
889b9137-d26c-4032-b1c8-96371df2ff66,1170-14 5610,1
62131399-f44b-4215-b70e-76c876a7a5ee,1603-17 7718,1
d2e22b6c-0ed9-4995-800b-e8b17b5cb194,1007-18 5635,1
f5f18397-bf87-42fc-9739-1a750777d63a,1807-17 2345,1
52dd7c00-ef2e-4b9f-916b-525edb3dbe1e,2614-18 1225,1
7fee8f77-0431-4449-9a8e-205a4631ac17,3323-14 7718,1
b178699a-f285-4173-bdbb-405e657c1585,2040-18 2295,1
6cccfaf3-123f-4ea5-94ca-ce57ab2f793b,4080-16 7700,1
835c7b92-3626-40b3-97bb-4596e03b5ef3,1002-18 7718,1
92a44fa2-0ea5-4796-82af-52edc5210fda,3409-18 8822,1
d4f4c30a-8a77-43fe-8307-2bb92b0ada33,6062-14 3308,1
6afd0db4-43c2-40b2-a413-ca7f3aca5897,1607-17 7718,1
7bc7ae7f-0c81-4e50-83a0-dac4f79561ac,1001-18 2295,1
e256daac-e8d5-4a95-a81d-e6f3285ef7e3,1488-14 1125,1
9bb495dd-97b5-488d-b146-619133a39e06,2412-19 5501,1
0e084a1b-1831-483c-b8cd-cae5a6ed5516,1846-17 2295,1
c4d403c2-cb7b-4929-98ea-a5ac472b9fde,1852-17 1265,1
75be6697-e304-4e09-92ec-85a536572601,1605-17 1265,1
336101af-1bbd-4f9f-9f5f-bacc2225afe1,3365-14 4470,1
1d66e4c8-e2a9-4597-b3cf-a9a9b98f6b4b,2500-16 7718,1
03a116ee-18d5-4968-93f1-ae62d1c35684,3210-15 6725,1
e5398b19-afcc-4568-98a2-c4ef77652f91,3202-18 3430,1
72eb3340-4e67-4933-b390-ee4e108f7336,5311-16 8900,1
ab06f64f-6c1e-4b13-aec6-0bb39689b8f1,3401-17 7718,1
ea1fa53d-7f1a-4fc9-8479-eb36f0d04703,4012-16 1265,1
ec4bb447-9b54-4010-98f7-ac21827b30fb,1877-17 7718,1
8358a49b-312a-4141-babe-b2aeda361f03,1017-17 2295,1
a393ad4f-d074-47b1-af3f-41ba03be30db,1052-17 1005,1
d0b495ca-defd-4508-b5ee-066ffcce9043,1015-17 2295,1
4c293c36-616b-4119-8eb8-a9f857c7800e,1001-18 7718,1
b4101c8b-8ce8-4ede-b726-b83af424647a,4821-18 7718,1
ee7624dc-e3fc-4b03-9f8b-c41fd27963b6,1875-17 6755,1
c3d185bc-2281-4c88-911d-f5238c7b8981,1804-17 5635,1
84a1d093-f390-4e49-88cb-44e76186c569,3350-16 2372,1
ea6d892b-5440-49a5-b867-733949a658f8,1415-18 7718,1
581ad047-81b8-4988-8523-a77679824c1c,1403-18 7718,1
